"FREQ";"Y";"r xyce/V(VIN)";"i xyce/V(VIN)"
-2.5e+11;0.0039804;0.00162603;0.00119529
-2e+11;0.0039804;5.87464e-05;-0.00104165
-1.5e+11;0.0039804;0.00104026;0.00342088
-1e+11;0.0039804;0.00564246;-0.0104072
-5e+10;0.0039804;0.00569859;0.166496
0;0.0039804;1.54715;0
5e+10;0.0039804;0.00569859;-0.166496
1e+11;0.0039804;0.00564246;0.0104072
1.5e+11;0.0039804;0.00104026;-0.00342088
2e+11;0.0039804;5.87464e-05;0.00104165
2.5e+11;0.0039804;0.00162603;-0.00119529
