"FREQ";"Y";"r xyce/V(VOUT)";"i xyce/V(VOUT)"
1.5e+11;0.00396081;-0.0322213;0.00176866
2e+11;0.00396081;0.00669325;-0.00152772
2.5e+11;0.00396081;-0.00866198;-0.0116497
-2.5e+11;0.0039804;-0.0086898;0.0117859
-2e+11;0.0039804;0.00696423;0.00173229
-1.5e+11;0.0039804;-0.0321863;-0.0019449
-1e+11;0.0039804;-0.0400092;0.113215
-5e+10;0.0039804;-0.3715;-0.311899
0;0.0039804;4.82233e-13;0
5e+10;0.0039804;-0.3715;0.311899
1e+11;0.0039804;-0.0400092;-0.113215
1.5e+11;0.0039804;-0.0321863;0.0019449
2e+11;0.0039804;0.00696423;-0.00173229
2.5e+11;0.0039804;-0.0086898;-0.0117859
